43,0,1020140,482187,11762200,63.9,9085389800,6206819800,22722299900,388432986000,5.5,2448160000,3338830080,2021-02-10 14:32:05
44,16.7,1020150,482193,11762300,64,9115010000,6177580000,22722299900,388432986000,5.5,2448280060,3339500030,2021-02-10 14:32:15
45,16.7,1020150,482198,11762400,63.9,9096250400,6196270100,22722299900,388432986000,5.5,2448420100,3340069890,2021-02-10 14:32:25
46,20,1020160,482201,11762500,63.9,9090469900,6201310200,22722299900,388432986000,5.5,2448549890,3340470020,2021-02-10 14:32:35
47,0,1020170,482206,11762600,63.8,9067929600,6224699900,22722299900,388432986000,5.5,2448689920,3340800000,2021-02-10 14:32:45
48,0,1020170,482210,11762800,63.9,9083329500,6208710100,22722299900,388432986000,5.5,2448809980,3341080060,2021-02-10 14:32:55
49,42.9,1020180,482216,11762900,63.9,9090509800,6202880000,22722299900,388432986000,5.5,2448950020,3341410050,2021-02-10 14:33:05
50,40,1020190,482221,11763000,64,9099499500,6192869900,22722299900,388432986000,5.5,2449090050,3341769980,2021-02-10 14:33:15
51,14.3,1020200,482226,11763100,63.9,9096880100,6195089900,22722299900,388432986000,5.5,2449220100,3342530050,2021-02-10 14:33:25
52,0,1020200,482231,11763200,63.9,9091179500,6200229900,22722299900,388430987000,5.5,2449390080,3343229950,2021-02-10 14:33:35
53,22.2,1020210,482235,11763300,63.9,9090020400,6200529900,22722299900,388432003000,5.5,2449509890,3343620100,2021-02-10 14:33:45
54,22.2,1020220,482240,11763400,63.9,9092370400,6198669800,22722299900,388432003000,5.5,2449629950,3343940100,2021-02-10 14:33:55
55,0,1020230,482246,11763500,64,9108469800,6181020200,22722299900,388430987000,5.5,2449740030,3344260100,2021-02-10 14:34:06
56,16.7,1020230,482251,11763600,63.9,9093560300,6196330000,22722299900,388430987000,5.5,2449860100,3344809980,2021-02-10 14:34:16
57,14.3,1020240,482257,11763700,64,9104560100,6185160200,22722299900,388430987000,5.5,2449979900,3345240060,2021-02-10 14:34:26
58,40,1020250,482260,11763800,63.9,9088640000,6201189900,22722299900,388430987000,5.5,2450099970,3345769980,2021-02-10 14:34:36
59,0,1020250,482263,11764000,63.9,9081610200,6207340000,22722299900,388430987000,5.5,2450210050,3346520060,2021-02-10 14:34:46
60,0,1020260,482268,11764100,63.9,9083700200,6205329900,22722299900,388430987000,5.5,2450330110,3347140100,2021-02-10 14:34:56
61,25,1020270,482273,11764200,63.9,9096070100,6193569800,22722299900,388430987000,5.5,2450449920,3347480060,2021-02-10 14:35:06
62,0,1020270,482278,11764300,64,9096359900,6192410100,22722299900,388430987000,5.5,2450589950,3347810050,2021-02-10 14:35:16
63,50,1020280,482284,11764400,63.9,9083990000,6205969900,22722299900,388430987000,5.5,2450700030,3348049920,2021-02-10 14:35:26
64,16.7,1020290,482288,11764500,63.9,9079310300,6209580000,22722299900,388430987000,5.5,2450820100,3348410110,2021-02-10 14:35:36
65,0,1020300,482292,11764600,64.2,9143530500,6147500000,22722299900,388430987000,5.5,2451000060,3349159940,2021-02-10 14:35:46
66,0,1020300,482296,11764700,64.2,9145879600,6142369800,22722299900,388430987000,5.5,2451120130,3349680130,2021-02-10 14:35:56
67,0,1020310,482301,11764800,64.2,9145839600,6143730200,22722299900,388430987000,5.5,2451249920,3350220030,2021-02-10 14:36:06
68,40,1020320,482305,11764900,64,9104830500,6184589800,22722299900,388430987000,5.5,2451379970,3350870020,2021-02-10 14:36:16
69,0,1020330,482310,11765000,64,9103210500,6186650100,22722299900,388430987000,5.5,2451500030,3351610110,2021-02-10 14:36:26
70,12.5,1020330,482314,11765100,64,9112800300,6176399900,22722299900,388430987000,5.5,2451640060,3352229890,2021-02-10 14:36:36
71,0,1020340,482318,11765200,64.1,9120789500,6168200200,22722299900,388430987000,5.5,2451800060,3352829950,2021-02-10 14:36:46
72,0,1020350,482321,11765400,64,9097169900,6190920200,22722299900,388430987000,5.5,2451950080,3353179900,2021-02-10 14:36:56
73,0,1020360,482326,11765500,64.1,9127510000,6160909800,22722299900,388430987000,5.5,2452069890,3353609980,2021-02-10 14:37:06
74,0,1020370,482331,11765600,64.1,9126960100,6161780200,22722299900,388430987000,5.5,2452179970,3354240000,2021-02-10 14:37:16
75,20,1020380,482335,11765700,64,9108310000,6180850200,22722299900,388430987000,5.5,2452290050,3354909950,2021-02-10 14:37:26
76,14.3,1020380,482339,11765800,64,9103689700,6184640000,22722299900,388430987000,5.5,2452400130,3355630080,2021-02-10 14:37:36
77,14.3,1020390,482344,11765900,64,9104060400,6185110000,22722299900,388430987000,5.5,2452519940,3355990020,2021-02-10 14:37:46
78,0,1020400,482348,11766000,64,9101679600,6186890200,22722299900,388430987000,5.5,2452630020,3356379900,2021-02-10 14:37:56
79,0,1020410,482354,11766100,64,9111969800,6176209900,22722299900,388430987000,5.5,2452730110,3356709890,2021-02-10 14:38:06
80,25,1020420,482361,11766200,64,9112380400,6177110000,22722299900,388430987000,5.5,2452849920,3357019900,2021-02-10 14:38:16
81,20,1020430,482367,11766300,63.8,9068279800,6221389800,22722299900,388430987000,5.5,2453019900,3357430020,2021-02-10 14:38:26
82,14.3,1020440,482372,11766400,63.8,9075269600,6213799900,22722299900,388430987000,5.5,2453169920,3357880060,2021-02-10 14:38:36
83,37.5,1020450,482377,11766500,63.8,9069689900,6219939800,22722299900,388428988000,5.5,2453280000,3358180100,2021-02-10 14:38:46
84,0,1020460,482381,11766600,63.7,9052369900,6236089900,22722299900,388428988000,5.5,2453400060,3358560000,2021-02-10 14:38:56
85,20,1020470,482386,11766700,63.7,9054449700,6235010000,22722299900,388428988000,5.5,2453509890,3359089920,2021-02-10 14:39:06
86,0,1020480,482390,11766800,63.7,9051669500,6236670000,22722299900,388428988000,5.5,2453629950,3359830020,2021-02-10 14:39:16
87,0,1020490,482395,11766900,63.7,9044740100,6244610000,22722299900,388428988000,5.5,2453750020,3360219900,2021-02-10 14:39:26
88,33.3,1020500,482400,11767000,63.7,9047140400,6242400300,22722299900,388428988000,5.5,2453870080,3360740100,2021-02-10 14:39:36
89,0,1020510,482404,11767200,63.7,9058750500,6230810100,22722299900,388428988000,5.5,2453979900,3361390080,2021-02-10 14:39:46
90,0,1020520,482409,11767300,63.7,9052420100,6237020200,22722299900,388428988000,5.5,2454089980,3361679870,2021-02-10 14:39:56
91,14.3,1020530,482413,11767400,63.7,9050489900,6237770200,22722299900,388428988000,5.5,2454200060,3362269950,2021-02-10 14:40:06
92,9.1,1020540,482418,11767500,63.6,9040879600,6249620000,22722299900,388428988000,5.5,2454320130,3362870020,2021-02-10 14:40:16
93,20,1020550,482425,11767600,64.1,9123670000,6165069800,22722299900,388428988000,5.5,2454429950,3363279870,2021-02-10 14:40:26
94,44.4,1020560,482431,11767700,64.2,9136759800,6152540200,22722299900,388428988000,5.5,2454540030,3363589890,2021-02-10 14:40:36
95,0,1020570,482438,11767800,64.3,9155290100,6134750200,22722299900,388428988000,5.5,2454660100,3363919870,2021-02-10 14:40:46
96,12.5,1020590,482444,11767900,64.2,9144580100,6145260000,22722299900,388428988000,5.5,2454769920,3364339970,2021-02-10 14:40:56
97,40,1020590,482449,11768000,64.2,9133049900,6156060200,22722299900,388428005000,5.5,2454899970,3364679940,2021-02-10 14:41:06
98,0,1020600,482454,11768100,64.1,9122220000,6166669800,22722299900,388428005000,5.5,2455020030,3365469950,2021-02-10 14:41:16
99,0,1020610,482458,11768200,64.1,9112399900,6175240200,22722299900,388428005000,5.5,2455130110,3366220030,2021-02-10 14:41:26
100,44.4,1020620,482462,11768300,64,9111690200,6176940000,22722299900,388428005000,5.5,2455239940,3366619900,2021-02-10 14:41:36
101,30,1020630,482467,11768400,64.1,9115820000,6172100100,22722299900,388428005000,5.5,2455360000,3366939900,2021-02-10 14:41:46
102,0,1020640,482472,11768500,64.3,9158519800,6130769900,22722299900,388428005000,5.5,2455470080,3367579900,2021-02-10 14:41:56
103,0,1020650,482476,11768600,64,9108620300,6180449800,22722299900,388428005000,5.5,2455579900,3368240130,2021-02-10 14:42:06
104,12.5,1020660,482481,11768700,64.1,9116479500,6172299800,22722299900,388428005000,5.5,2455699970,3368709890,2021-02-10 14:42:16
105,0,1020670,482485,11768800,64.1,9123120100,6165159900,22722299900,388428005000,5.5,2455810050,3369380100,2021-02-10 14:42:26
106,0,1020680,482489,11768900,64.3,9148409900,6140650000,22722299900,388426990000,5.5,2455930110,3369760000,2021-02-10 14:42:36
107,25,1020690,482494,11769000,64.1,9119559700,6168150000,22722299900,388426990000,5.5,2456039940,3370030080,2021-02-10 14:42:46
108,0,1020700,482498,11769200,64.1,9121340400,6166289900,22722299900,388426990000,5.5,2456150020,3370800130,2021-02-10 14:42:56
109,0,1020710,482503,11769300,64.1,9126790100,6161540100,22722299900,388426990000,5.5,2456260100,3371500030,2021-02-10 14:43:06
110,0,1020720,482508,11769400,64.3,9156950000,6131990000,22722299900,388426990000,5.5,2456379900,3372270080,2021-02-10 14:43:16
